"Country","Lat","Long","Year","Cases","Deaths","Source"
"China",33.8654347,82.755961,2006,13,8,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2007,5,3,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2008,4,4,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2009,7,4,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2010,2,1,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2011,1,1,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2012,2,1,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2013,2,2,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2014,2,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2015,6,1,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2016,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2017,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2018,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2019,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2020,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2021,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2022,1,1,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"China",33.8654347,82.755961,2023,1,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2003,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2004,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2005,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2006,1,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2007,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2008,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2009,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2010,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2011,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2012,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2013,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2014,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2015,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2016,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2017,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2018,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2019,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2020,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2021,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2022,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Djibouti",11.8102794,41.3076264,2023,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2003,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2004,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2005,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2006,18,10,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2007,25,9,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2008,8,4,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2009,39,4,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2010,29,13,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2011,39,15,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2012,11,5,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2013,4,3,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2014,37,14,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2015,136,39,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2016,10,3,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2017,3,1,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2018,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2019,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2020,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2021,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2022,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Egypt",26.8073414,25.581622,2023,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2003,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2004,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2005,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2006,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2007,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2008,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2009,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2010,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2011,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2012,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2013,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2014,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2015,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2016,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2017,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2018,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2019,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2020,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2021,1,1,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2022,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"India",19.6872448,60.9973843,2023,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2003,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2004,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2005,20,13,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2006,55,45,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2007,42,37,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2008,24,20,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2009,21,19,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2010,9,7,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2011,12,10,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2012,9,9,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2013,3,3,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2014,2,2,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2015,2,2,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2016,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2017,1,1,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2018,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2019,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2020,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2021,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2022,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Indonesia",-2.2679785,95.9024563,2023,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Iraq",33.1088562,38.4225062,2003,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Iraq",33.1088562,38.4225062,2004,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Iraq",33.1088562,38.4225062,2005,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Iraq",33.1088562,38.4225062,2006,3,2,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Iraq",33.1088562,38.4225062,2007,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Iraq",33.1088562,38.4225062,2008,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
"Iraq",33.1088562,38.4225062,2009,0,0,"https://cdn.who.int/media/docs/default-source/2021-dha-docs/cumulative-number-of-confirmed-human-cases-for-avian-influenza-a(h5n1)-reported-to-who--2003-2023.pdf?sfvrsn=2f9445e2_1&download=true"
