"Confirmed date","Country","Lat","Long","HPAI strain","WOAH Classification","Cases"
2022-04-11,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-04-11,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","12"
2022-04-11,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-04-11,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-04-11,"France",46.2276,2.2137,"H5N1","Farm","5"
2022-04-11,"Finland",61.92411,25.748151,"H5N1","Wild birds","1"
2022-04-12,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-04-12,"France",46.2276,2.2137,"H5N1","Farm","7"
2022-04-13,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-04-13,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-04-13,"France",46.2276,2.2137,"H5N1","Farm","16"
2022-04-13,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-04-14,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-04-14,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-04-14,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-04-14,"Germany",51.165691,10.451526,"H5N1","Wild birds","21"
2022-04-14,"France",46.2276,2.2137,"H5N1","Farm","8"
2022-04-14,"Bulgaria",42.7339,25.4858,"H5N1","Farm","1"
2022-04-15,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-04-15,"France",46.2276,2.2137,"H5N1","Captive birds","2"
2022-04-15,"France",46.2276,2.2137,"H5N1","Farm","4"
2022-04-16,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2022-04-16,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-04-16,"France",46.2276,2.2137,"H5N1","Farm","12"
2022-04-18,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2022-04-19,"The Netherlands",52.1326,5.2913,"H5N1","Farm","3"
2022-04-19,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-04-19,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-04-19,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-04-19,"France",46.2276,2.2137,"H5N1","Farm","12"
2022-04-20,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-04-20,"Hungary",47.1625,19.5033,"H5N1","Backyard","1"
2022-04-20,"Hungary",47.1625,19.5033,"H5N1","Farm","4"
2022-04-20,"Greece",39.0742,21.8243,"H5N1","Wild birds","2"
2022-04-20,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-04-20,"France",46.2276,2.2137,"H5N1","Farm","9"
2022-04-20,"Czech Republic",49.8175,15.473,"H5N1","Backyard","1"
2022-04-21,"Sweden",60.128161,18.643501,"H5N1","Wild birds","1"
2022-04-21,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2022-04-21,"Lithuania",55.1694,23.8813,"H5N1","Wild birds","2"
2022-04-21,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2022-04-21,"France",46.2276,2.2137,"H5N1","Farm","8"
2022-04-21,"Denmark",56.2639,9.5018,"H5N1","Wild birds","2"
2022-04-21,"Bulgaria",42.7339,25.4858,"H5","Farm","1"
2022-04-22,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-04-22,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","4"
2022-04-22,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2022-04-22,"Hungary",47.1625,19.5033,"H5N1","Farm","5"
2022-04-22,"Germany",51.165691,10.451526,"H5N1","Wild birds","6"
2022-04-22,"France",46.2276,2.2137,"H5N1","Farm","4"
2022-04-22,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-04-22,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-04-23,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-04-23,"Hungary",47.1625,19.5033,"H5N1","Backyard","1"
2022-04-23,"Hungary",47.1625,19.5033,"H5N1","Farm","3"
2022-04-23,"France",46.2276,2.2137,"H5N1","Farm","5"
2022-04-24,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-04-24,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-04-25,"Hungary",47.1625,19.5033,"H5N1","Farm","6"
2022-04-25,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-04-25,"France",46.2276,2.2137,"H5N1","Farm","2"
2022-04-26,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","3"
2022-04-26,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-04-26,"Hungary",47.1625,19.5033,"H5N1","Farm","7"
2022-04-26,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-04-26,"France",46.2276,2.2137,"H5N1","Farm","9"
2022-04-26,"Finland",61.92411,25.748151,"H5N1","Wild birds","1"
2022-04-27,"Hungary",47.1625,19.5033,"H5N1","Farm","9"
2022-04-27,"France",46.2276,2.2137,"H5N1","Farm","5"
2022-04-27,"Bulgaria",42.7339,25.4858,"H5","Farm","4"
2022-04-28,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-04-28,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2022-04-28,"Hungary",47.1625,19.5033,"H5N1","Farm","9"
2022-04-28,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-04-28,"France",46.2276,2.2137,"H5N1","Farm","4"
2022-04-28,"Denmark",56.2639,9.5018,"H5N1","Wild birds","2"
2022-04-29,"Hungary",47.1625,19.5033,"H5N1","Farm","10"
2022-04-29,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-04-29,"France",46.2276,2.2137,"H5N1","Farm","4"
2022-04-29,"Bulgaria",42.7339,25.4858,"H5","Farm","2"
2022-04-30,"Hungary",47.1625,19.5033,"H5N1","Farm","3"
2022-04-30,"France",46.2276,2.2137,"H5N1","Farm","2"
2022-05-01,"Hungary",47.1625,19.5033,"H5N1","Farm","7"
2022-05-02,"Norway",60.472,8.4689,"H5N5","Wild birds","2"
2022-05-02,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-05-02,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2022-05-02,"Germany",51.165691,10.451526,"H5N1","Wild birds","8"
2022-05-02,"Germany",51.165691,10.451526,"H5","Wild birds","1"
2022-05-03,"Iceland",64.9631,-19.0208,"H5N1","Backyard","1"
2022-05-03,"Hungary",47.1625,19.5033,"H5N1","Farm","5"
2022-05-03,"France",46.2276,2.2137,"H5N1","Farm","3"
2022-05-03,"Finland",61.92411,25.748151,"H5N1","Wild birds","1"
2022-05-03,"Bulgaria",42.7339,25.4858,"H5","Farm","3"
2022-05-04,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","3"
2022-05-04,"Iceland",64.9631,-19.0208,"H5N1","Wild birds","1"
2022-05-04,"Hungary",47.1625,19.5033,"H5N1","Farm","6"
2022-05-04,"France",46.2276,2.2137,"H5N1","Farm","7"
2022-05-04,"Bulgaria",42.7339,25.4858,"H5","Farm","2"
2022-05-05,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-05-05,"Greece",39.0742,21.8243,"H5N1","Wild birds","1"
2022-05-05,"Germany",51.165691,10.451526,"H5N1","Wild birds","3"
2022-05-05,"Austria",47.5162,14.5501,"H5N1","Wild birds","1"
2022-05-06,"Sweden",60.128161,18.643501,"H5N1","Wild birds","3"
2022-05-06,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-05-06,"Germany",51.165691,10.451526,"H5N1","Wild birds","12"
2022-05-06,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-05-07,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2022-05-08,"Hungary",47.1625,19.5033,"H5N1","Farm","9"
2022-05-09,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","6"
2022-05-09,"Hungary",47.1625,19.5033,"H5N1","Farm","11"
2022-05-09,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-05-10,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2022-05-10,"France",46.2276,2.2137,"H5N1","Captive birds","3"
2022-05-11,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-05-11,"Hungary",47.1625,19.5033,"H5N1","Farm","9"
2022-05-11,"Bulgaria",42.7339,25.4858,"H5","Captive birds","1"
2022-05-12,"Norway",60.472,8.4689,"H5N5","Wild birds","2"
2022-05-12,"Norway",60.472,8.4689,"H5N1","Wild birds","1"
2022-05-12,"Hungary",47.1625,19.5033,"H5N1","Farm","4"
2022-05-12,"Germany",51.165691,10.451526,"H5N1","Wild birds","5"
2022-05-12,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-05-12,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-05-13,"Hungary",47.1625,19.5033,"H5N1","Farm","5"
2022-05-13,"Moldova",47.4116,28.3699,"H5","Backyard","1"
2022-05-14,"Hungary",47.1625,19.5033,"H5N1","Farm","6"
2022-05-14,"Germany",51.165691,10.451526,"H5N1","Backyard","1"
2022-05-15,"Hungary",47.1625,19.5033,"H5N1","Farm","6"
2022-05-15,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-05-16,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-05-16,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-05-17,"Serbia",44.0165,21.0059,"H5N1","Farm","1"
2022-05-17,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2022-05-17,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-05-17,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-05-17,"France",46.2276,2.2137,"H5","Captive birds","1"
2022-05-18,"Kosovo",42.602636,20.902977,"H5N8","Backyard","1"
2022-05-18,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","4"
2022-05-18,"Norway",60.472,8.4689,"H5N1","Wild birds","2"
2022-05-18,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2022-05-18,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-05-18,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-05-18,"Denmark",56.2639,9.5018,"H5N1","Wild birds","2"
2022-05-18,"Norway",60.472,8.4689,"H5","Wild birds","1"
2022-05-19,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","2"
2022-05-19,"Hungary",47.1625,19.5033,"H5N1","Backyard","1"
2022-05-19,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-05-19,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-05-20,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-05-20,"Iceland",64.9631,-19.0208,"H5N1","Wild birds","15"
2022-05-20,"Hungary",47.1625,19.5033,"H5N1","Farm","3"
2022-05-20,"Germany",51.165691,10.451526,"H5N1","Wild birds","12"
2022-05-20,"Finland",61.92411,25.748151,"H5N1","Wild birds","2"
2022-05-21,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2022-05-23,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","2"
2022-05-23,"Hungary",47.1625,19.5033,"H5N1","Farm","4"
2022-05-23,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-05-23,"France",46.2276,2.2137,"H5","Wild birds","1"
2022-05-24,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-05-24,"Slovakia",48.669,19.699,"H5N1","Backyard","1"
2022-05-24,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-05-24,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-05-24,"France",46.2276,2.2137,"H5","Captive birds","1"
2022-05-25,"Norway",60.472,8.4689,"H5N5","Wild birds","2"
2022-05-25,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","7"
2022-05-25,"Spain",40.463667,-3.74922,"H5N1","Wild birds","2"
2022-05-25,"Hungary",47.1625,19.5033,"H5N1","Farm","5"
2022-05-25,"Germany",51.165691,10.451526,"H5N1","Wild birds","11"
2022-05-25,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-05-25,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-05-26,"Hungary",47.1625,19.5033,"H5N1","Farm","3"
2022-05-26,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","2"
2022-05-26,"Iceland",64.9631,-19.0208,"H5N1","Wild birds","1"
2022-05-26,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-05-26,"Finland",61.92411,25.748151,"H5N1","Wild birds","1"
2022-05-27,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-05-30,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","6"
2022-05-30,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-05-30,"France",46.2276,2.2137,"H5","Wild birds","1"
2022-05-31,"Spain",40.463667,-3.74922,"H5N1","Wild birds","2"
2022-05-31,"Hungary",47.1625,19.5033,"H5N1","Farm","3"
2022-05-31,"Germany",51.165691,10.451526,"H5N1","Wild birds","4"
2022-05-31,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-06-01,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-06-01,"Hungary",47.1625,19.5033,"H5N1","Farm","2"
2022-06-01,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-06-02,"Spain",40.463667,-3.74922,"H5N1","Captive birds","2"
2022-06-02,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-06-02,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-06-03,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-06-03,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","6"
2022-06-03,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
2022-06-03,"Hungary",47.1625,19.5033,"H5N1","Wild birds","1"
2022-06-03,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-06-03,"Germany",51.165691,10.451526,"H5N1","Wild birds","4"
2022-06-03,"Finland",61.92411,25.748151,"H5N1","Wild birds","1"
2022-06-04,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","2"
2022-06-06,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","5"
2022-06-06,"Spain",40.463667,-3.74922,"H5N1","Captive birds","1"
2022-06-06,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-06-06,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-06-07,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-06-08,"Norway",60.472,8.4689,"H5N5","Wild birds","2"
2022-06-08,"Spain",40.463667,-3.74922,"H5N1","Wild birds","2"
2022-06-08,"France",46.2276,2.2137,"H5N1","Wild birds","4"
2022-06-08,"Croatia",45.1,15.2,"H5N1","Backyard","1"
2022-06-09,"The Netherlands",52.1326,5.2913,"H5N1","Farm","2"
2022-06-09,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-06-09,"Hungary",47.1625,19.5033,"H5N1","Farm","1"
2022-06-09,"Germany",51.165691,10.451526,"H5N1","Wild birds","4"
2022-06-09,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-06-09,"Germany",51.165691,10.451526,"H5","Wild birds","1"
2022-06-09,"Bulgaria",42.7339,25.4858,"H5","Farm","1"
2022-06-10,"France",46.2276,2.2137,"H5N1","Wild birds","4"
2022-06-10,"Belgium",50.8333,44.69936,"H5N1","Wild birds","4"
2022-06-11,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-06-13,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","7"
2022-06-13,"Sweden",60.128161,18.643501,"H5N1","Wild birds","2"
2022-06-13,"Germany",51.165691,10.451526,"H5N1","Wild birds","5"
2022-06-13,"France",46.2276,2.2137,"H5N1","Wild birds","3"
2022-06-14,"Norway",60.472,8.4689,"H5N5","Wild birds","3"
2022-06-14,"Norway",60.472,8.4689,"H5N1","Wild birds","1"
2022-06-14,"France",46.2276,2.2137,"H5N1","Wild birds","4"
2022-06-15,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","10"
2022-06-15,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-06-15,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-06-16,"Norway",60.472,8.4689,"H5N1","Wild birds","1"
2022-06-17,"The Netherlands",52.1326,5.2913,"H5N1","Farm","2"
2022-06-17,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","11"
2022-06-17,"Sweden",60.128161,18.643501,"H5N1","Wild birds","2"
2022-06-17,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
2022-06-17,"Norway",60.472,8.4689,"H5N1","Captive birds","1"
2022-06-17,"Norway",60.472,8.4689,"H5N1","Wild birds","4"
2022-06-17,"Germany",51.165691,10.451526,"H5N1","Wild birds","5"
2022-06-17,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-06-17,"Finland",61.92411,25.748151,"H5N1","Wild birds","1"
2022-06-17,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-06-17,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-06-17,"Norway",60.472,8.4689,"H5","Wild birds","2"
2022-06-19,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-06-20,"Spain",40.463667,-3.74922,"H5N1","Wild birds","3"
2022-06-20,"Iceland",64.9631,-19.0208,"H5N1","Wild birds","1"
2022-06-20,"Germany",51.165691,10.451526,"H5N1","Wild birds","5"
2022-06-20,"France",46.2276,2.2137,"H5N1","Wild birds","5"
2022-06-21,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","10"
2022-06-21,"Sweden",60.128161,18.643501,"H5N1","Wild birds","2"
2022-06-21,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-06-21,"Denmark",56.2639,9.5018,"H5N1","Wild birds","4"
2022-06-22,"Norway",60.472,8.4689,"H5N5","Wild birds","3"
2022-06-22,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-06-22,"Portugal",39.3999,-8.2245,"H5N1","Wild birds","1"
2022-06-22,"Norway",60.472,8.4689,"H5N1","Wild birds","4"
2022-06-22,"Lithuania",55.1694,23.8813,"H5N1","Wild birds","1"
2022-06-22,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-06-22,"Denmark",56.2639,9.5018,"H5N1","Wild birds","2"
2022-06-22,"Belgium",50.8333,44.69936,"H5N1","Captive birds","1"
2022-06-22,"Belgium",50.8333,44.69936,"H5N1","Wild birds","2"
2022-06-22,"Norway",60.472,8.4689,"H5","Wild birds","1"
2022-06-23,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-06-23,"Germany",51.165691,10.451526,"H5N1","Wild birds","23"
2022-06-23,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-06-23,"Denmark",56.2639,9.5018,"H5N1","Wild birds","2"
2022-06-24,"Germany",51.165691,10.451526,"H5N1","Wild birds","3"
2022-06-24,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-06-24,"Denmark",56.2639,9.5018,"H5N1","Wild birds","1"
2022-06-24,"Germany",51.165691,10.451526,"H5","Wild birds","1"
2022-06-26,"Norway",60.472,8.4689,"H5N5","Wild birds","2"
2022-06-26,"Norway",60.472,8.4689,"H5N1","Wild birds","4"
2022-06-26,"Norway",60.472,8.4689,"H5","Wild birds","6"
2022-06-27,"Sweden",60.128161,18.643501,"H5N1","Wild birds","1"
2022-06-27,"Germany",51.165691,10.451526,"H5N1","Wild birds","16"
2022-06-28,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","9"
2022-06-28,"Lithuania",55.1694,23.8813,"H5N1","Wild birds","1"
2022-06-28,"Germany",51.165691,10.451526,"H5N1","Wild birds","23"
2022-06-28,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-06-28,"Denmark",56.2639,9.5018,"H5N1","Wild birds","5"
2022-06-28,"Belgium",50.8333,44.69936,"H5N1","Wild birds","5"
2022-06-29,"Sweden",60.128161,18.643501,"H5N1","Wild birds","5"
2022-06-29,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-06-29,"Lithuania",55.1694,23.8813,"H5N1","Wild birds","3"
2022-06-29,"Germany",51.165691,10.451526,"H5N1","Wild birds","8"
2022-06-29,"France",46.2276,2.2137,"H5N1","Backyard","1"
2022-06-29,"Finland",61.92411,25.748151,"H5N1","Wild birds","1"
2022-06-30,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-07-01,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","6"
2022-07-01,"Iceland",64.9631,-19.0208,"H5N1","Wild birds","3"
2022-07-01,"Germany",51.165691,10.451526,"H5N1","Wild birds","12"
2022-07-01,"Denmark",56.2639,9.5018,"H5N1","Wild birds","2"
2022-07-01,"Belgium",50.8333,44.69936,"H5N1","Wild birds","6"
2022-07-02,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-07-04,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","3"
2022-07-04,"Spain",40.463667,-3.74922,"H5N1","Captive birds","1"
2022-07-04,"Norway",60.472,8.4689,"H5N1","Wild birds","5"
2022-07-04,"Germany",51.165691,10.451526,"H5N1","Wild birds","4"
2022-07-04,"Denmark",56.2639,9.5018,"H5N1","Wild birds","3"
2022-07-04,"Norway",60.472,8.4689,"H5","Wild birds","4"
2022-07-05,"The Netherlands",52.1326,5.2913,"H5N1","Captive birds","1"
2022-07-05,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-07-05,"Sweden",60.128161,18.643501,"H5N1","Wild birds","4"
2022-07-05,"France",46.2276,2.2137,"H5N1","Wild birds","9"
2022-07-05,"Denmark",56.2639,9.5018,"H5N1","Wild birds","4"
2022-07-06,"Germany",51.165691,10.451526,"H5N1","Wild birds","9"
2022-07-06,"Denmark",56.2639,9.5018,"H5N1","Wild birds","3"
2022-07-07,"Norway",60.472,8.4689,"H5N1","Wild birds","2"
2022-07-07,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-07-07,"Lithuania",55.1694,23.8813,"H5N1","Wild birds","1"
2022-07-07,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-07-07,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-07-07,"France",46.2276,2.2137,"H5N1","Wild birds","3"
2022-07-07,"Finland",61.92411,25.748151,"H5N1","Wild birds","1"
2022-07-08,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","4"
2022-07-08,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-07-08,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-07-11,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-07-11,"France",46.2276,2.2137,"H5N1","Wild birds","4"
2022-07-12,"Germany",51.165691,10.451526,"H5N1","Wild birds","22"
2022-07-12,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-07-13,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","4"
2022-07-13,"France",46.2276,2.2137,"H5N1","Wild birds","3"
2022-07-14,"Germany",51.165691,10.451526,"H5N1","Wild birds","13"
2022-07-14,"Finland",61.92411,25.748151,"H5N1","Wild birds","1"
2022-07-15,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-07-15,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-07-15,"Ireland",53.1424,-7.6921,"H5N1","Wild birds","1"
2022-07-15,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-07-15,"Germany",51.165691,10.451526,"H5N1","Wild birds","4"
2022-07-15,"Finland",61.92411,25.748151,"H5N1","Wild birds","2"
2022-07-15,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-07-18,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","10"
2022-07-18,"Sweden",60.128161,18.643501,"H5N1","Wild birds","3"
2022-07-18,"Poland",51.9194,19.1451,"H5N1","Wild birds","1"
2022-07-18,"Germany",51.165691,10.451526,"H5N1","Wild birds","2"
2022-07-18,"France",46.2276,2.2137,"H5N1","Captive birds","1"
2022-07-18,"France",46.2276,2.2137,"H5N1","Wild birds","14"
2022-07-18,"France",46.2276,2.2137,"H5","Captive birds","1"
2022-07-19,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2022-07-19,"Norway",60.472,8.4689,"H5N1","Wild birds","2"
2022-07-19,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-07-19,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-07-19,"Norway",60.472,8.4689,"H5","Wild birds","2"
2022-07-20,"Germany",51.165691,10.451526,"H5N1","Farm","2"
2022-07-20,"Germany",51.165691,10.451526,"H5N1","Wild birds","8"
2022-07-20,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-07-21,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","4"
2022-07-21,"Sweden",60.128161,18.643501,"H5N1","Wild birds","1"
2022-07-21,"Poland",51.9194,19.1451,"H5N1","Farm","1"
2022-07-21,"Germany",51.165691,10.451526,"H5N1","Wild birds","4"
2022-07-21,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-07-22,"Poland",51.9194,19.1451,"H5N1","Farm","2"
2022-07-22,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","3"
2022-07-22,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-07-25,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","4"
2022-07-25,"France",46.2276,2.2137,"H5N1","Wild birds","6"
2022-07-26,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-07-26,"Sweden",60.128161,18.643501,"H5N1","Wild birds","5"
2022-07-26,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-07-26,"Germany",51.165691,10.451526,"H5N1","Wild birds","13"
2022-07-26,"Belgium",50.8333,44.69936,"H5N1","Wild birds","1"
2022-07-27,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-07-27,"Germany",51.165691,10.451526,"H5N1","Farm","1"
2022-07-27,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-07-28,"France",46.2276,2.2137,"H5N1","Wild birds","2"
2022-07-29,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-07-29,"Spain",40.463667,-3.74922,"H5N1","Wild birds","1"
2022-07-29,"Portugal",39.3999,-8.2245,"H5N1","Wild birds","1"
2022-07-29,"Norway",60.472,8.4689,"H5N1","Wild birds","1"
2022-07-29,"Northern Ireland",53.1424,-7.6921,"H5N1","Wild birds","2"
2022-07-29,"Germany",51.165691,10.451526,"H5N1","Wild birds","1"
2022-07-29,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-07-29,"France",46.2276,2.2137,"H5N1","Wild birds","6"
2022-07-29,"Finland",61.92411,25.748151,"H5N1","Wild birds","2"
2022-07-30,"France",46.2276,2.2137,"H5N1","Farm","1"
2022-07-31,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-07-31,"The Netherlands",52.1326,5.2913,"H5N1","Wild birds","1"
2022-08-01,"The Netherlands",52.1326,5.2913,"H5N1","Farm","1"
2022-08-02,"Sweden",60.128161,18.643501,"H5N1","Wild birds","8"
2022-08-02,"Moldova",47.4116,28.3699,"H5N1","Backyard","1"
2022-08-02,"France",46.2276,2.2137,"H5N1","Wild birds","1"
2022-08-03,"France",46.2276,2.2137,"H5N1","Wild birds","5"
2022-08-03,"Belgium",50.8333,44.69936,"H5N1","Wild birds","5"
